Wavelength,Reflectance_10,Reflectance_20,Reflectance_30,Reflectance_40,Reflectance_50,Reflectance_60,Reflectance_70
400,0.20040449999999999,0.2145465,0.226425,0.2405895,0.25874050000000004,0.2814515,0.312107
450,0.301267,0.31717850000000003,0.32801800000000003,0.34022399999999997,0.3560135,0.376478,0.4048885
500,0.237044,0.248451,0.2566345,0.267205,0.2805345,0.2980815,0.32230899999999996
550,0.160311,0.1674425,0.1742845,0.183397,0.1959365,0.2114955,0.2329525
600,0.12912600000000002,0.1350715,0.141371,0.15039249999999998,0.1629045,0.178178,0.1970645
650,0.12867699999999999,0.1346795,0.1413045,0.150683,0.16360249999999998,0.1783965,0.1968945
700,0.13216399999999998,0.1381665,0.1425655,0.154272,0.16661900000000002,0.18135150000000003,0.199788
750,0.24694867820074343,0.25749299999999997,0.2651375,0.2774175,0.29059599999999997,0.30713161364264435,0.326053
800,0.38973750088384906,0.41018200000000005,0.417522,0.43662049999999997,0.4502505,0.4652449653251152,0.486494
850,0.3863806628682859,0.40729899999999997,0.4156255,0.432631,0.4473395,0.4629425726700082,0.48381300000000005
900,0.37903742600786705,0.39866999999999997,0.408881,0.4249815,0.4395245,0.455541112371986,0.4769675
950,0.37574206854203945,0.396556,0.4067995,0.42318,0.438361,0.4541462142183691,0.4761875
1000,0.3716007387118502,0.3909545,0.4033415,0.41956899999999997,0.4353785,0.45192096105256035,0.474061
1050,0.36935153428032336,0.3890925,0.401324,0.41842650000000003,0.4348285,0.4518330122080738,0.47507
1100,0.36101280435858585,0.38172700000000004,0.3952375,0.4126285,0.428834,0.4462362228921702,0.4695485
1150,0.36547186566980866,0.38611799999999996,0.3997695,0.417733,0.4345445,0.4526987432917909,0.4766635
1200,0.36210174785550264,0.383073,0.3983815,0.41546700000000003,0.4329965,0.4518153241723111,0.4768295
1250,0.3627632785706576,0.3840845,0.401911,0.41740750000000004,0.436124,0.4548733890219453,0.48025300000000004
1300,0.36161236267960734,0.383685,0.4022485,0.41825999999999997,0.4369615,0.45636213203196974,0.482495
1350,0.359779258608691,0.38322849999999997,0.401709,0.418068,0.437836,0.45620048303847205,0.483643
1400,0.35614256113073145,0.37903450000000005,0.39998100000000003,0.41477699999999995,0.435021,0.45493480581278795,0.48207500000000003
1450,0.35362284228036805,0.377959,0.3992105,0.414322,0.4348065,0.45516671561500954,0.482424
1500,0.35778237035327903,0.3821875,0.40575300000000003,0.420152,0.44057100000000005,0.4621210616756977,0.4890995
