Wavelength,Reflectance_10,Reflectance_20,Reflectance_30,Reflectance_40,Reflectance_50,Reflectance_60,Reflectance_70
400,0.198986,0.213692,0.222491,0.2343085,0.25065950000000004,0.2720365,0.3007315
450,0.191842,0.2012355,0.2087285,0.21811049999999998,0.231242,0.24867050000000002,0.27468400000000004
500,0.302299,0.317472,0.32683249999999997,0.336738,0.348936,0.3645605,0.389313
550,0.247252,0.25946800000000003,0.267319,0.2770395,0.2881715,0.3022685,0.324083
600,0.44816900000000004,0.47281,0.4869305,0.49943000000000004,0.512963,0.5278499999999999,0.5498085
650,0.5220195000000001,0.5524825,0.5692995000000001,0.5837255,0.598812,0.6140585000000001,0.6357305
700,0.6231325000000001,0.6613605,0.681954,0.6987635,0.716198,0.731228,0.7567845
750,0.69204,0.7348915,0.7577050000000001,0.777328,0.796596,0.8126065,0.8380715000000001
800,0.7183165,0.7636525000000001,0.7885875,0.8087245000000001,0.828498,0.8447560000000001,0.8705265
850,0.7272315,0.7742895,0.799778,0.8206439999999999,0.841039,0.8585635,0.8849725
900,0.727719,0.776872,0.8021235,0.8238615,0.8449975,0.8630985,0.8899745
950,0.731724,0.781493,0.8077445000000001,0.829548,0.8507450000000001,0.8695465,0.8967350000000001
1000,0.7308235000000001,0.775579,0.802975,0.825756,0.84863,0.8695575,0.8966965
1050,0.7298910000000001,0.777005,0.805736,0.8293280000000001,0.8519815,0.8734155,0.902469
1100,0.726226,0.7758735,0.80444,0.828517,0.852031,0.8742885,0.9027445
1150,0.720129,0.7674529999999999,0.7963295,0.8205975000000001,0.8443620000000001,0.867668,0.8968965
1200,0.7140905,0.7613859999999999,0.7906645,0.8154415,0.839997,0.863928,0.8931089999999999
1250,0.722309,0.7718849999999999,0.8013705,0.8270725,0.852223,0.8759874999999999,0.905882
1300,0.7214795,0.771317,0.801373,0.8274805000000001,0.8521909999999999,0.8782375,0.9081945
1350,0.7124525,0.7617389999999999,0.7922275,0.8184015,0.8437144999999999,0.8693934999999999,0.899912
1400,0.690319,0.7388589999999999,0.7682195,0.7946679999999999,0.8200205,0.846354,0.8775345
1450,0.6869205,0.735503,0.7651955,0.7913125,0.817356,0.84456,0.876609
1500,0.699254,0.7497199999999999,0.780442,0.8072239999999999,0.8337485,0.860915,0.893184
