Wavelength,Reflectance_10,Reflectance_20,Reflectance_30,Reflectance_40,Reflectance_50,Reflectance_60,Reflectance_70
400,0.258096,0.2690225,0.2719205,0.27659350000000005,0.2852745,0.2983475,0.3200855
450,0.3789475,0.389022,0.3920545,0.39571100000000003,0.40166749999999996,0.4117765,0.43090700000000004
500,0.525226,0.541565,0.5480835,0.5542035,0.5602294999999999,0.5678354999999999,0.5842335000000001
550,0.4729725,0.48763500000000004,0.491738,0.4957815,0.5002205,0.5070445,0.5205915000000001
600,0.24148350000000002,0.2449925,0.245198,0.246185,0.248362,0.2531455,0.2640865
650,0.1899685,0.191822,0.1914285,0.19227349999999999,0.19418449999999998,0.198627,0.20835550000000003
700,0.230642,0.232670765625,0.232952765625,0.2347233828125,0.23756,0.2426605,0.25238900000000003
750,0.26668800000000004,0.2703612219583843,0.2713798392131736,0.2738107734069661,0.27717,0.28253799999999996,0.292750131873343
800,0.33217,0.3386624288189409,0.34078421456658653,0.34550301575842973,0.349808,0.355503,0.36599097918220425
850,0.6096604999999999,0.6302908446748423,0.6395618368568635,0.6522738412784231,0.658914,0.668516,0.6839511777897527
900,0.751493,0.7817698516443528,0.7946555357484978,0.8134284016170665,0.8214365,0.8328315,0.8521720667686936
950,0.785702,0.8174161432872911,0.8303795905566999,0.8525983723241118,0.8601945,0.871856,0.8921904635958011
1000,0.7974335,0.8272961084345116,0.8401953392559214,0.8660081121437059,0.8742055,0.886455,0.9100806889854073
1050,0.7995015000000001,0.8292205786623603,0.8432005499976946,0.8699878383383889,0.8776839999999999,0.8900935000000001,0.9155051511219365
1100,0.7907759999999999,0.8219891613562309,0.8356653242076789,0.8643475107772893,0.8693995,0.883167,0.9089050533744314
1150,0.7873479999999999,0.8171585292793143,0.8302163209659633,0.8604805381978589,0.8658969999999999,0.8782895,0.9066843478843791
1200,0.7898985000000001,0.8206478937774153,0.8343653736358205,0.8658493042348998,0.8697615000000001,0.8823885,0.913762642624965
1250,0.803469,0.8367145356745158,0.8504650919925419,0.8862640609119347,0.885928,0.8993045,0.936295023807471
1300,0.8035505000000001,0.8375583077503552,0.8503151895028013,0.8885058992245819,0.8875379999999999,0.900616,0.9384515344793396
1350,0.7910094999999999,0.8246643079667881,0.8357039933212745,0.875718157047812,0.8742805,0.8872454999999999,0.9255233509257863
1400,0.7613785,0.7955642690313262,0.8072449579043836,0.8480067063208291,0.8434895,0.856322,0.8982595940335827
1450,0.7598715,0.7953110881515937,0.8059383237820272,0.8486038240579403,0.8430715,0.8556585,0.8996441348155971
1500,0.7762405,0.8134928247910496,0.8249205619892372,0.871040205414078,0.862015,0.875113,0.9241295617377622
